"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"lcl|NC_007605.1_cds_YP_401631.1_1",107.530852816329,6.93100448109178,0.557757926355166,12.426545914613,1.87565135566521e-35,1.06912127272917e-33
"lcl|NC_007605.1_cds_YP_401633.1_3",226.825392804783,6.66420689221063,1.08168618717736,6.16094295296567,7.23130405487269e-10,4.12184331127743e-08
"lcl|NC_007605.1_cds_YP_401635.1_5",1437.90105213904,10.5441143594953,0.998689121353184,10.5579545566777,4.66720841106564e-26,2.66030879430742e-24
"lcl|NC_007605.1_cds_YP_401636.1_6",3914.78842810058,12.2455793803975,1.00274958035973,12.2120015009176,2.68208831680416e-34,1.52879034057837e-32
"lcl|NC_007605.1_cds_YP_401644.1_14",1434.73511411735,10.6442597592674,1.00026546291763,10.6414348529235,1.91162571670893e-26,1.08962665852409e-24
"lcl|NC_007605.1_cds_YP_401646.1_16",1625.01942510866,10.6589528522114,0.669273625128606,15.9261510569211,4.17263733082723e-57,2.37840327857152e-55
"lcl|NC_007605.1_cds_YP_401652.1_23",325.875182383888,8.28067339715665,0.740838242926056,11.1774378229326,5.25863222473468e-29,2.99742036809877e-27
"lcl|NC_007605.1_cds_YP_401653.1_24",130.650980536417,7.16477180434085,0.842269771195051,8.50650474393156,1.7925527327205e-17,1.02175505765068e-15
"lcl|NC_007605.1_cds_YP_401654.1_25",153.778892266869,5.85499637301995,1.210329865494,4.83752119148959,1.31468372085163e-06,7.4936972088543e-05
"lcl|NC_007605.1_cds_YP_401655.1_26",729.610162118266,8.27185826690816,1.40135309003984,5.90276521006779,3.57458827197519e-09,2.03751531502586e-07
"lcl|NC_007605.1_cds_YP_401656.1_27",54.7951403869236,4.77205794202111,1.14111512177475,4.1819250757095,2.89051231057483e-05,0.00164759201702765
"lcl|NC_007605.1_cds_YP_401657.1_28",460.75670462566,7.68741471205865,1.50542396212874,5.10647824496449,3.28218378134323e-07,1.87084475536564e-05
"lcl|NC_007605.1_cds_YP_401662.1_31",85.2201353899794,5.84295233377483,0.903461255123933,6.46729707625738,9.97713860495842e-11,5.6869690048263e-09
"lcl|NC_007605.1_cds_YP_401663.1_32",28.2813454359565,4.41487594833928,1.12515227759103,3.92380305872163,8.71619973092647e-05,0.00496823384662809
"lcl|NC_007605.1_cds_YP_401664.1_33",76.1356091345648,5.24344807729187,1.3920066652691,3.76682684653539,0.000165335586675749,0.00942412844051768
"lcl|NC_007605.1_cds_YP_401667.1_36",395.154379785884,7.25437668195194,1.36454413583554,5.31633714984965,1.05876892497671e-07,6.03498287236722e-06
"lcl|NC_007605.1_cds_YP_401669.1_38",412.661610987909,8.8439946739836,0.922502697875171,9.58695805915174,9.07202581366e-22,5.1710547137862e-20
"lcl|NC_007605.1_cds_YP_401670.1_39",340.405011674113,8.4351671332953,0.886481726718993,9.51533108811524,1.81135163774981e-21,1.03247043351739e-19
"lcl|NC_007605.1_cds_YP_401671.1_40",910.28660880615,10.0667757838214,0.952582221826225,10.5678812318396,4.19873310395407e-26,2.39327786925382e-24
"lcl|NC_007605.1_cds_YP_401672.1_41",137.161617796559,6.97784008465923,0.750539728787553,9.29709623224272,1.44333572600603e-20,8.22701363823437e-19
"lcl|NC_007605.1_cds_YP_401673.1_42",121.281897467449,6.15530640652057,1.1548512071327,5.32995624761321,9.82364301199146e-08,5.59947651683513e-06
"lcl|NC_007605.1_cds_YP_401674.1_43",102.15346262721,6.31907325907712,0.88034803496487,7.17792623837603,7.07767250187455e-13,4.03427332606849e-11
"lcl|NC_007605.1_cds_YP_401675.1_44",45.2225150765128,4.91093435825711,0.805400138634058,6.09750870739351,1.07734252972814e-09,6.14085241945042e-08
"lcl|NC_007605.1_cds_YP_401676.1_45",104.238929503437,6.05421352740443,0.933187832774088,6.48766873589325,8.71746856401559e-11,4.96895708148889e-09
"lcl|NC_007605.1_cds_YP_401677.1_46",399.173072754945,8.98372578453144,0.842427136348212,10.6640982904165,1.4984544391079e-26,8.54119030291503e-25
"lcl|NC_007605.1_cds_YP_401679.1_48",264.635442394079,6.86855504806187,1.43412616161684,4.78936597901417,1.67309096052644e-06,9.53661847500074e-05
"lcl|NC_007605.1_cds_YP_401681.1_50",49.4725928523652,4.85540090655737,1.18748902756083,4.08879643842322,4.33617158052075e-05,0.00247161780089683
"lcl|NC_007605.1_cds_YP_401682.1_51",36.9292158004222,4.62468147023156,0.973081814030328,4.75261319608571,2.00804280531547e-06,0.000114458439902982
"lcl|NC_007605.1_cds_YP_401690.1_60",57.4863687118748,5.23335175179498,1.15845786137963,4.51751585125631,6.25693454248623e-06,0.000356645268921715
